video_id,views,likes,dislikes,comment_count
zZTyHHxJAzw,3078366,62976,2269,4394
ZCEgDAYzyRw,3077615,97972,2965,4198
u7KZrt_cHH0,3076655,6279,501,1094
LqU9CdPs6ek,3075228,142222,1627,9963
me5ifeBFaFo,3074711,77981,2638,7017
pcJo0tIWybY,3074637,169145,2772,13198
#NAME?,3074372,321298,1730,48042
8z_cg5CypRc,3074263,96530,1011,7415
JNyZ49q4vrU,3074226,155196,3427,14789
6Rl7fQQRmtg,3072518,114183,11468,17036
nranUeNkXpM,3072371,90653,6119,7590
z2kEKZ6jyQQ,3071682,104694,9366,12951
CJRw18MtRPg,3070843,38079,7166,9965
K5xERXE7pxI,3070722,193248,3071,15775
rvskMHn0sqQ,3068886,188714,5737,20915
Z0vLiQLpsc8,3068466,78940,18017,32359
3BJU2drrtCM,3068037,206195,1468,9535
SphTGtDlhHw,3067995,111341,7777,7635
UjtOGPJ0URM,3067882,152985,6222,18135
u_C4onVrr8U,3067572,102611,1338,4117
I-BGTp-I9aU,3067478,52341,7578,9102
AtCLwYFRp4o,3066745,34994,7029,6816
2ktuvx9hrMw,3065887,47974,2445,5101
LS5ZSkHUqBQ,3065873,9441,1871,1113
MvIwx0JThsk,3065204,182547,5360,9707
ykHeGtN4m94,3064780,76492,3305,5302
iQp1_GfDhwQ,3064622,55680,778,1711
Xr2rgT9uEnA,3064163,106928,3000,6698
QCjk_NPsIqU,3063915,113009,7170,17183
QQ_3S-IQm38,3063717,97680,5353,10277
FwENtwtY0EI,3062876,67461,7172,10602
ggIzq8JUK44,3062799,80028,1286,3186
eFjFxgHedgM,3062649,50976,4025,7566
nqP1x8VxrTU,3061457,69074,13098,9178
g30Rhk82rmg,3060115,70713,3490,9699
JZ2fRE_nkak,3058455,54319,3580,6708
aJOTlE1K90k,3057987,406604,4520,31301
xf-dywd3zx0,3057950,485914,2035,34834
XtlLI_pBC3s,3057670,193819,3991,23926
5bJ_gb19pKQ,3057613,84854,2418,9288
rQEqKZ7CJlk,3057193,50153,5798,6352
7HGCE6-LMBg,3057108,229697,785,46988
YS2y_12IWlA,3056115,51447,2190,4561
IP4hs_wq5yE,3055537,45520,2969,6691
5x-d3pabd5o,3055492,109426,1729,4016
zZTyHHxJAzw,3054417,62574,2258,4379
A0FZIwabctw,3054346,121477,1482,7833
EU-eQpCqBXQ,3054139,144092,3927,10464
IXNrHusLXoM,3053922,95363,1852,3276
Y-iFgDK_D5s,3053263,115602,1827,14933
lgBn6qzMlXw,3053210,74274,4759,20558
rvskMHn0sqQ,3052635,188222,5717,20855
8x7UtZKwfHA,3052453,74933,5678,14561
cytyAgu9-bA,3052072,132775,1111,9571
we5djgQwK9w,3051590,116053,5123,18416
Pymm6cmE9uQ,3050730,29566,769,3862
_IuEg3xbDA0,3050520,77178,973,5931
lBbSzQXQknw,3050215,37452,3386,0
2PH7dK6SLC8,3049163,73349,1471,5366
aFMUPcuSsJs,3049147,3861,1646,549
hiBPUpCJ7MQ,3048848,47114,368,1919
xLtYmhj-0Kg,3048185,23624,2273,3711
Wzq4qbNRFrw,3047432,82269,10799,7411
v3UrBcJaczQ,3046882,42262,2491,3133
mMtjGYdJOps,3046427,89179,1940,3841
4nq0tT_SAD0,3046127,165458,1494,13379
UH0nTHb6OdY,3046060,75035,2407,11931
vAh7jTAkCKc,3044667,125574,4090,8650
aFuA50H9uek,3044449,61403,1755,14892
muAPJiMho2Y,3044139,97030,928,10591
IU-Fo-QEpOI,3042688,40648,1066,2452
Xr2rgT9uEnA,3042682,106645,2992,6681
cy9W-ZywVPc,3042679,191479,1240,31447
4nqJiBRNQuw,3042629,70691,2901,5435
Thvm6dADOms,3042366,33947,1244,617
ulCdoCfw-bY,3039618,167927,1645,11754
I-BGTp-I9aU,3038935,52029,7565,9068
TaVvm0r_gho,3038222,87500,5805,17054
_KBc4B5JFoQ,3038200,108326,1680,2654
nt00QzKuNVY,3037536,22903,380,1521
tGRzz0oqgUE,3035178,87078,6372,7337
lRkTgVynmbM,3035158,170787,3111,9488
ZCEgDAYzyRw,3035145,97274,2933,4191
p6E9R9qv1No,3035143,143702,8345,21251
XbxRqlHtKUE,3034948,57292,1427,6853
CJRw18MtRPg,3034842,37659,7098,9930
fNVUTgd4pio,3034603,59344,2452,4335
rvskMHn0sqQ,3034302,187627,5705,20913
jxWJLs7_doc,3034077,87246,63590,28271
#NAME?,3033870,317695,1699,47755
c8W-auqg024,3033793,104469,3686,15869
kXIF2FQpgjM,3033246,30583,2919,3055
E4c7EE8_IX0,3033194,85780,3532,7077
ZT0CCaKDxjg,3032542,103899,5805,11628
f1xIeTCgoFk,3032128,157857,1837,12614
-7_ATlZ-zMc,3031998,27215,1535,2315
8mhTWqWlQzU,3031863,121285,1186,6852
CbWP9nvnRhw,3030698,190367,3562,16668
2nVPFdqejD0,3030502,84517,17414,8089
ZT0CCaKDxjg,3029851,103894,5805,11633
bg7RjxsghNY,3029189,267850,2234,20223
NsFna-Z1MjU,3027619,74057,3186,27027
YL9sNrOlK-I,3027415,31069,614,2060
ZT0CCaKDxjg,3027205,103879,5803,11630
7HGCE6-LMBg,3026934,229063,785,46802
wowAOdTYqw8,3025368,140678,1186,11225
xf-dywd3zx0,3024679,483428,2032,34790
2ktuvx9hrMw,3024087,47456,2435,5065
ZT0CCaKDxjg,3023829,103862,5800,11661
t4pRQ0jn23Q,3023455,95722,4572,12167
OAGfx7eB3gA,3023395,90973,2343,8411
bqFjyo7I8fY,3021666,165337,2113,12582
PHLY4a5fTjU,3020990,140886,2094,9330
4ubwGb-vLA0,3020358,66758,2054,7572
7UoP9ABJXGE,3020115,33289,1044,646
_iGAptGAweo,3019735,90843,5356,6691
zZTyHHxJAzw,3018848,61987,2234,4346
R1TSiB9OuVM,3018613,82255,1356,3606
ZT0CCaKDxjg,3018517,103819,5799,11658
p-OCfiglZRQ,3018478,56783,10612,8739
paxgKBUK4wQ,3017482,77513,5826,18164
yKVAhDbSito,3017144,201366,6163,46758
6jxRnodaKzE,3016577,17949,733,3728
iGXYZwZEZa0,3016262,36090,4002,5792
FhwktRDG_aQ,3015584,89782,2265,7357
ykHeGtN4m94,3015447,75194,3257,5202
0cZLo3AAan4,3014847,42556,2791,0
D18e8aU-UWs,3014075,111876,2392,6511
L87HuKmGwVQ,3013754,152566,1682,17129
rvskMHn0sqQ,3013689,186934,5687,20901
rFAddL8g8mw,3012365,128816,1365,7434
fDRrqJU4-Tk,3011842,86084,2923,13808
2aQykuIaJVI,3011436,168518,2855,12447
EjW7WzozgI0,3010746,74911,2307,8615
I-BGTp-I9aU,3010640,51675,7556,9029
pMpQABKlC-I,3010527,200326,7794,22076
Q9vZHbcx6cQ,3010190,101660,2855,4439
oRSm7DUvykk,3009019,89995,2868,11680
Ph54wQG8ynk,3008740,402827,9020,35006
Mhzmc7LRIGo,3007995,94461,2716,7830
nfuXbnmdpRE,3006287,50060,4391,4758
ZcCp7488puc,3006056,178417,2164,13476
UKserM-i0_A,3004473,182539,1685,20549
6Rl7fQQRmtg,3004390,113261,11416,16964
qXivpclxftM,3003970,203312,4102,24827
nRc0kmOYgzQ,3003549,35157,1496,4731
PTQMog9u2Zo,3003019,42546,2597,0
CJzaYLc4pPY,3003011,172954,3213,21617
JNyZ49q4vrU,3003001,153432,3374,14662
cy9W-ZywVPc,3002546,190745,1233,31268
V0HCZ4YGqbw,3001349,284097,6026,32926
ZT0CCaKDxjg,3000909,103796,5795,11730
P_If9xMyl10,3000556,34080,1164,1796
lqTKup-wpEU,3000307,151388,3267,13050
lgBn6qzMlXw,2999837,73239,4711,20336
CJRw18MtRPg,2999531,37263,7034,9841
Xr2rgT9uEnA,2999429,105849,2974,6636
XtlLI_pBC3s,2999293,192115,3912,23720
IU-Fo-QEpOI,2998694,40381,1058,2460
ih8ex84QoH4,2998498,120361,1202,7024
uwfIr6flLXk,2998290,80526,18183,7476
52pwYD_rxmE,2998173,103488,13139,11372
5TLANg1GC7U,2998024,76981,1473,7999
Q48VduIflPk,2997335,381809,963,23925
ck2ClsAoN8w,2997289,162747,25088,36602
3BNg4fDJC8A,2997227,95720,1155,3545
7HGCE6-LMBg,2997225,228303,777,46626
anDIlMVgNwk,2996837,13234,174,824
EEzj0HMz5Bc,2996463,197323,1754,8385
1QmPCVW6jOs,2996112,28279,2944,3457
ZT0CCaKDxjg,2995531,103739,5787,11728
ZCEgDAYzyRw,2995470,96662,2899,4160
UXNnAB3ugPU,2995154,82177,2248,4257
z6A2LHGx8_A,2994393,65624,1406,3244
OylDdm-6ZH0,2994047,193181,4107,10048
zYlW81GZYug,2993589,227045,1047,10679
aFMUPcuSsJs,2993357,3376,1447,475
x4TZEVqKIvs,2993235,135820,6207,19539
O8bszsJ0D7I,2992547,138712,1323,7291
cMD63TwzB1o,2990740,116055,14346,17287
A0FZIwabctw,2990724,120542,1461,7759
N39uwTykTQk,2990250,115190,3938,7037
4nqJiBRNQuw,2989192,69772,2861,5371
#NAME?,2988945,315442,1672,47498
XGd1dq1BatM,2986867,89221,1907,3327
FwENtwtY0EI,2986807,66419,7123,10502
3k6RD9zVvpE,2986770,191695,1403,10888
ZT0CCaKDxjg,2986735,103672,5776,11726
oLDbO545aKQ,2986648,173529,3885,10148
ZkPSbp3zTfo,2986642,58567,3466,6617
mMtjGYdJOps,2986574,88159,1914,3768
NJAtY43vsl8,2985521,37345,2946,2451
pWqef6cbwzI,2984785,306711,1836,63948
5NaAwSpswJE,2983801,45381,7649,6999
SONGEiVMygg,2983487,33341,960,4845
p_IwENcMPOA,2983392,57533,1651,2629
xLkHEZTSeoU,2983150,132086,4997,12511
xf-dywd3zx0,2982598,481055,2001,34729
Da-2h2B4faU,2982517,171636,1860,9558
5bJ_gb19pKQ,2981897,83875,2389,9175
4nq0tT_SAD0,2980691,162597,1465,13093
zZTyHHxJAzw,2980468,61423,2212,4324
bqFjyo7I8fY,2979195,164829,2109,12512
l9jZFwwZQJs,2978992,117935,9288,9955
PW-WgdZctW0,2977977,227892,1937,8591
MWbQdgjsvJI,2977964,148945,4316,10715
nWZMfPP34g8,2977230,128175,2354,37914
2-tzlBFotjA,2977102,104558,10462,5588
UqItlHUSN-4,2976109,111536,3305,10454
Wzq4qbNRFrw,2975755,81384,10611,7356
JZ2fRE_nkak,2974858,52403,3489,6472
igczJLuaelg,2974384,99236,28880,25192
jE2VvGZktJo,2974188,126093,83954,43019
I-BGTp-I9aU,2973190,51356,7545,8998
9sRQQRiltrE,2971874,165834,3210,18491
2ktuvx9hrMw,2971262,46712,2414,5019
ulCdoCfw-bY,2971236,165785,1602,11617
Ya_trIAWIXA,2970655,148398,1310,19790
8uBP6UL-jEU,2970278,43405,5161,4603
CokyUUrx18w,2969842,68610,3472,8975
EU-eQpCqBXQ,2968206,141787,3847,10345
7HGCE6-LMBg,2967812,227654,771,46417
uKkbfxTHJGI,2967436,91590,11740,7089
a_u7g5BlfiY,2967169,95270,4330,28634
1j_k5WCFShQ,2966739,161705,1469,6724
doP7xKdGOKs,2966389,63186,1611,0
KONe4SNFA64,2966107,270240,1896,13981
_IuEg3xbDA0,2965115,75769,954,5872
Xr2rgT9uEnA,2964706,105205,2956,6624
TZSVf-yD7N8,2964689,95535,1242,2962
fC8gutkCu1c,2964522,168936,4369,9691
8ll04Zzw5UM,2963449,193448,4309,20957
BjRNY3u3bUw,2963329,12426,1310,2116
XcSMdhfKga4,2962617,41751,3494,3676
CJRw18MtRPg,2962138,36758,6960,9684
OL4LNg-iyY4,2962111,116282,1760,4247
cQ54GDm1eL0,2961991,58948,9704,7012
ck2ClsAoN8w,2961794,161849,24818,36162
n0j_CX1S2es,2960700,76787,5140,15465
SuzlcQc1iks,2960150,56167,16290,11566
eFjFxgHedgM,2959693,49683,3916,7403
eMobkagZu64,2959424,41673,3316,4975
Hl0GSLcwHVs,2959136,18813,1053,6107
cH4E_t3m3xM,2959054,415035,6703,30393
0EPY1CKFecs,2958978,66699,6499,9692
Da-2h2B4faU,2958554,170863,1852,9532
Uy7yJdq1yhg,2958084,118709,3663,11088
_wrEYqdTf98,2957935,51854,796,4954
vug4bROR79I,2957528,13879,843,3218
jxWJLs7_doc,2957098,86355,62748,27789
Biex1XR_mpo,2956598,46388,358,2061
YskVs5VyqHk,2956442,94910,1284,4317
OXVm3fhYsEo,2955872,115014,6974,14075
vug4bROR79I,2955650,13877,843,3218
ObIQ0s02UHg,2954882,52519,2453,1948
IU-Fo-QEpOI,2954718,40124,1045,2458
cytyAgu9-bA,2953965,128006,1064,9251
D_eZxSYRhco,2953664,30865,1173,6821
ZCEgDAYzyRw,2953198,95925,2869,4191
vug4bROR79I,2952736,13874,843,3218
JANApS0P4z8,2952730,117504,4117,7050
CahQhevkcCM,2952048,81543,9258,6897
rQEqKZ7CJlk,2951139,49325,5504,6118
T2aJzwAeA9Y,2950929,38906,3283,7637
vug4bROR79I,2950611,13869,841,3230
J0epg1oHGbM,2950319,262943,3284,13467
vug4bROR79I,2950250,13870,841,3230
SONGEiVMygg,2949852,33235,951,4837
KUUjtUP2CrE,2949616,44646,2237,2679
Tn8hOPeAnIM,2949068,128992,60701,31354
8sg8lY-leE8,2949050,29493,2378,19853
ZJkc_C5-Cd8,2948895,32066,9252,8307
2PH7dK6SLC8,2947870,72585,1452,5330
Ek3aeUhHaFY,2947593,109413,1358,9534
8x7UtZKwfHA,2947097,73472,5564,14437
i_nLsG_asQg,2946656,32121,1701,1626
ykHeGtN4m94,2946557,73493,3202,5256
OXVm3fhYsEo,2946300,114737,6961,14076
pWqef6cbwzI,2946160,305040,1826,63593
nx1R-eHSkfM,2944563,0,0,0
YS2y_12IWlA,2944451,50081,2132,4469
g30Rhk82rmg,2944191,69394,3352,9561
pOEzjT-SED0,2943211,90727,17000,21891
KFaMZUarksA,2943061,135356,1907,9083
4ubwGb-vLA0,2942433,65802,2019,7427
BIQK4-9YFW0,2941261,96059,3104,6594
4WnizmrnJlk,2940750,27107,1324,3381
OXVm3fhYsEo,2940657,114636,6954,14074
iILJvqrAQ_w,2940284,88748,1519,4465
paxgKBUK4wQ,2939463,76463,5726,17911
7HGCE6-LMBg,2939179,227047,763,46298
lgBn6qzMlXw,2938527,72246,4625,20071
ItL6vcUrpUs,2938385,110472,2772,4124
S9ibNh16xfs,2937798,171968,790,6392
I3ysRfAo49k,2937449,99320,6697,6436
6Rl7fQQRmtg,2937169,112425,11366,16808
v3UrBcJaczQ,2936401,41716,2444,3089
A8HLnDP6uRM,2935898,28777,4642,3742
FhwktRDG_aQ,2935573,88960,2225,7300
eZSAIm_pzv4,2935372,17918,1057,3866
nRafaCcfrcI,2935330,281095,2679,16009
-7_ATlZ-zMc,2934876,26926,1471,2312
8nsWMmFYRqE,2934516,143695,1366,6678
57nZ7LaVAH0,2933014,203010,2977,15858
mMtjGYdJOps,2932436,86779,1868,3709
EAGhzuitLXU,2932251,161466,2523,7272
#NAME?,2932220,312269,1652,47219
8sg8lY-leE8,2930946,29405,2367,19796
Da-2h2B4faU,2930819,170166,1843,9504
JNyZ49q4vrU,2930662,151633,3303,14505
fDRrqJU4-Tk,2930202,85956,2917,13782
fzmM0AB60QQ,2929814,37999,1507,5196
OdpHOc7vqHA,2929408,111985,1418,11547
tG-IGNvfrg8,2929399,39859,556,2852
zUzBfBqbSmc,2929319,136677,4939,11984
jhEBBGOD7es,2927970,43664,1473,2948
OJzpoj_NxqQ,2927221,32106,1985,11453
CY8E6N5Nzec,2926503,242497,2922,16307
D_eZxSYRhco,2926297,30690,1168,6529
cy9W-ZywVPc,2926283,189088,1214,30892
7AXo-bYGXI4,2926192,149296,1708,6463
JZ2fRE_nkak,2925483,51542,3425,6403
we5djgQwK9w,2925397,113001,4950,18011
ta6sV6WrElE,2925095,140634,1420,15951
CG9yQ8PXf6o,2923934,33212,1581,1416
8mhTWqWlQzU,2922523,119348,1161,6736
OXVm3fhYsEo,2922307,114148,6918,14048
xNkLDa3_nnk,2921943,293145,4319,39781
XtlLI_pBC3s,2921202,189614,3784,23727
tG-IGNvfrg8,2920874,39780,555,2852
oCXvPWJClJg,2920589,68517,5355,18079
ogfYd705cRs,2920409,28293,3598,0
xf-dywd3zx0,2920123,477593,1936,34600
ck2ClsAoN8w,2920101,160818,24544,35761
lRkTgVynmbM,2919849,167851,3044,9299
I-BGTp-I9aU,2919117,50785,7506,8906
J0epg1oHGbM,2918187,261366,3264,13413
CJRw18MtRPg,2917358,36192,6878,9600
SONGEiVMygg,2916716,33107,946,4813
bAkEd8r7Nnw,2916453,93039,1765,6493
_NWs7ntMRBA,2916378,176090,3277,9781
xvmTr6S00Aw,2915910,234888,4539,31397
wjj2upnfBI0,2915693,126417,1110,5903
vI4LHl4yFuo,2915560,92085,6341,8736
p-OCfiglZRQ,2915414,55362,10169,8532
2h0bkuWzQeU,2915288,102884,1968,2473
yKVAhDbSito,2914975,198609,6043,46233
ZCEgDAYzyRw,2914450,95311,2854,4177
fzmM0AB60QQ,2913821,37952,1503,5179
A0FZIwabctw,2913626,119434,1439,7643
VAUHZYf_aKY,2912721,59510,4284,3995
7wDUrQAaYsM,2912695,75135,3461,4006
PHLY4a5fTjU,2911933,137759,2051,9191
A9YcrloL3oE,2911713,247646,7615,34728
515lLZS082U,2911703,53550,2902,3180
AiH3nDqWr9I,2911619,120873,2607,16374
bqFjyo7I8fY,2911537,163839,2079,12462
tG-IGNvfrg8,2911275,39699,553,2844
ZB7_1CoKntI,2910915,195530,1278,12583
E60w-0q8Y0Y,2910609,173772,9109,60
QLFRGj-PPNI,2909763,29924,773,2429
Wzq4qbNRFrw,2909391,80642,10447,7263
ipWfcK1HVdA,2908064,46563,1570,2737
Da-2h2B4faU,2907649,169337,1837,9555
Xr2rgT9uEnA,2907382,104169,2928,6557
s3tz_mNg6NQ,2907145,75664,5616,5413
sirrTXiPFmw,2906985,113408,6983,30520
vug4bROR79I,2906873,13786,814,3209
zZTyHHxJAzw,2906215,60474,2169,4303
T8lWjQRhQXY,2906010,149151,3880,12271
OXVm3fhYsEo,2905891,113740,6891,14017
2ktuvx9hrMw,2905778,45752,2392,4954
WvV5TbJc9tQ,2905153,194193,1337,17467
0EPY1CKFecs,2904076,65686,6416,10822
8sg8lY-leE8,2903126,29269,2343,19675
fEskVQgtwaI,2902143,5891,410,659
7HGCE6-LMBg,2902035,226227,752,46120
XvHSlHhh1gk,2901230,59942,1519,8886
P_If9xMyl10,2900766,33216,1149,1781
VaGcPRMY5UM,2900729,105699,4103,5289
tG-IGNvfrg8,2900643,39600,552,2852
ItYOdWRo0JY,2900560,37329,34908,10768
IU-Fo-QEpOI,2900199,39846,1034,2406
vorkmWa7He8,2900057,81225,10783,19533
nqP1x8VxrTU,2899319,66361,12899,9138
w8vsuOXZBXc,2899302,159586,3464,11535
EEzj0HMz5Bc,2899198,193594,1725,8278
OQkfDJ2zVNo,2898576,52749,14777,25614
fzmM0AB60QQ,2898470,37893,1497,5166
3shrder58iU,2898292,48651,3599,4729
rvskMHn0sqQ,2897705,182771,5567,20634
ydPYNo8o-lI,2896976,103781,2674,4649
McRNSFGwqtY,2896875,103729,1174,5094
4nqJiBRNQuw,2895927,68118,2803,5211
oRSm7DUvykk,2895696,87678,2798,11448
xvmTr6S00Aw,2895529,233956,4534,31325
6Y65fxIRs8Q,2894540,36922,2753,4251
V3EYjVPRClU,2893385,118601,5203,11846
eMobkagZu64,2892845,41483,3293,4982
ulCdoCfw-bY,2892805,163125,1571,11505
T4FAg5A4wQk,2891226,205361,1883,15396
hiBPUpCJ7MQ,2891183,45907,349,1881
lGEY8IulWiA,2891141,217540,4522,18079
OAGfx7eB3gA,2890645,87220,2242,8105
pypRKeF3u6A,2890350,8271,811,676
cy9W-ZywVPc,2890329,188251,1205,30653
D7sj7L1uLiw,2890245,99933,3386,7264
D_eZxSYRhco,2889497,30397,1162,6458
DGdSlnw4D_M,2889410,37587,4880,5710
SWVtV59mczk,2888567,143368,21829,35590
cpGA0azFdCs,2888509,47361,1751,5245
WyuPSLj_6aw,2888379,189146,3930,13634
J83sZrz9XTc,2887961,102175,2307,14290
gDPr8Na24QU,2887311,80858,1328,5028
FhwktRDG_aQ,2886546,88022,2206,7213
8fbyfDbi-MI,2886518,75559,21695,19176
OXVm3fhYsEo,2885878,113262,6842,13997
lrWRy9BBp-c,2885259,74767,6912,13385
E60w-0q8Y0Y,2884469,173359,9054,3
NsFna-Z1MjU,2884300,73227,3051,26574
bTfJa_Qb5T0,2884299,74835,5169,2697
t0VsbEqfAvo,2884285,49470,8192,21700
UaAHl_m_ybk,2884249,247053,2256,31286
0ycLaWymtKk,2883649,36176,1704,2048
jxWJLs7_doc,2882725,85410,61997,27446
ahSKGi_21xg,2881650,42354,1283,2649
3ChgRbqGi-E,2880798,133618,1754,4269
a7NJ6Gek9v4,2880365,182109,3717,11782
ck2ClsAoN8w,2879752,159845,24245,35086
AP14dJZzKkA,2879538,108022,2773,16345
mQ055hHdxbE,2879384,121346,2655,10836
SONGEiVMygg,2879114,32930,940,4800
fzmM0AB60QQ,2878645,37766,1492,5146
xvmTr6S00Aw,2878128,233250,4525,31258
FwENtwtY0EI,2877893,65065,7049,10223
0zZ0Y_UZRBw,2877877,158678,2172,12243
elwTgpHlty0,2877441,217560,5196,13612
Da-2h2B4faU,2876870,168287,1820,9502
QQ_3S-IQm38,2875185,94440,5200,10144
J0epg1oHGbM,2874816,258667,3254,13307
ZB7_1CoKntI,2874050,194382,1264,12518
2aQykuIaJVI,2873081,164369,2773,12267
tN8o_E_f9FQ,2872230,17620,3179,3600
d-HPZL6AU64,2871596,159783,2154,14519
v8aY6AzObYQ,2871352,83203,4594,5566
jhEBBGOD7es,2870320,43175,1458,2924
JZ2fRE_nkak,2870075,50465,3337,6318
hQW_9ws8OhA,2869790,62597,4777,20484
CeCgsmTjHjk,2869700,213593,3448,17305
OXVm3fhYsEo,2869543,112834,6806,13977
ZUSPD9zOyJs,2868138,109343,1531,5019
0zZ0Y_UZRBw,2868089,158418,2169,12242
MvIwx0JThsk,2866977,179046,5180,9594
4nq0tT_SAD0,2866821,157492,1420,12757
RHUxyXZBXY8,2866699,74831,2734,5936
tpa4kp4lK60,2865758,248715,3720,48389
8sg8lY-leE8,2865089,29078,2312,19344
aYnyMPc3LQ4,2864243,197711,3103,69719
ZCEgDAYzyRw,2863907,94549,2827,4154
6Rl7fQQRmtg,2863583,111402,11307,16724
OylDdm-6ZH0,2863209,187890,3953,9857
_IuEg3xbDA0,2862455,73878,929,5813
5TLANg1GC7U,2861358,75505,1434,7760
ycuMyyqBWQY,2861233,156136,8312,15574
0zZ0Y_UZRBw,2859739,158232,2166,12238
AtCLwYFRp4o,2858633,32834,6672,6319
ZkPSbp3zTfo,2857743,57173,3359,6605
yO9snUMvRuU,2857068,155666,1660,8375
4ubwGb-vLA0,2856192,64677,1975,7160
fzmM0AB60QQ,2855956,37621,1483,5127
52pwYD_rxmE,2855899,101234,12847,11218
qFy5XyZsUeo,2855891,57762,1332,5119
Xr2rgT9uEnA,2855853,103161,2905,6516
vug4bROR79I,2855369,13690,802,3214
5bJ_gb19pKQ,2855296,82333,2323,9045
xvmTr6S00Aw,2855131,232302,4507,31136
n0j_CX1S2es,2854150,75577,5079,15321
YS2y_12IWlA,2853817,48953,2086,4317
JDmse8M-3-Y,2853563,144712,8193,21495
EU-eQpCqBXQ,2853412,138627,3724,10126
tpa4kp4lK60,2853399,247873,3709,48275
tJv-xtxKkQY,2851930,138033,16590,30865
6Y65fxIRs8Q,2851205,36668,2734,4209
E-u9uo0laA8,2850569,194043,7166,19668
OXVm3fhYsEo,2850082,112344,6773,13924
qF7SRQFd49E,2849993,37374,2762,9559
paxgKBUK4wQ,2849838,75234,5635,17694
6sHIq41sI-w,2849816,360306,2819,39919
2PH7dK6SLC8,2849254,71781,1429,5327
PGRcxXLfWrM,2849246,62003,12720,11046
#NAME?,2848729,307704,1584,46735
ta6sV6WrElE,2847293,138555,1385,15737
_Lp5iMI8RWc,2846563,158779,1820,13520
qT0mpVcH3ZU,2846237,153693,2910,6464
MIQKlHSD89E,2845984,90530,884,5475
fDRrqJU4-Tk,2845900,85807,2911,13775
bqFjyo7I8fY,2845761,162757,2053,12373
0zZ0Y_UZRBw,2845710,157851,2159,12212
ys2x8oOK7wE,2845661,144641,5756,11723
Da-2h2B4faU,2845610,167264,1806,9474
lgBn6qzMlXw,2845610,70871,4452,19675
kOnQocd799Y,2844271,60500,3667,8122
cy9W-ZywVPc,2843791,187182,1182,30419
rvskMHn0sqQ,2843666,180840,5515,20430
ZB7_1CoKntI,2843629,193459,1252,12420
muAPJiMho2Y,2843579,91342,845,10073
E60w-0q8Y0Y,2843524,172437,8966,2
TdyllLZeviY,2843450,246460,2879,13751
ck2ClsAoN8w,2843211,158863,23973,34686
D_eZxSYRhco,2843096,30036,1146,6333
aj8mN_7Apcw,2841875,18079,2484,7459
ad_higXixRA,2841864,55049,2432,4420
TjXQzRWmb_I,2839831,40243,1130,5006
lSaGEo3UfBk,2839406,11808,418,828
LxoGNkLpgZk,2839135,109630,9652,12067
A8HLnDP6uRM,2838859,28340,4552,3715
0EPY1CKFecs,2838481,64690,6351,10720
SONGEiVMygg,2838097,32692,928,4776
8eo-L_3OWAQ,2837820,45811,2624,2589
sMLso2du91U,2837732,28391,1962,8620
JZ2fRE_nkak,2837732,49891,3300,6278
l2P2qbr-_Ps,2837156,62503,3261,5541
JANApS0P4z8,2836959,115670,3981,6913
mMtjGYdJOps,2836649,84552,1815,3610
ykHeGtN4m94,2836046,70248,3115,5766
P3Bd3HUMkyU,2835938,117833,13921,36058
MEcc8e7WwXg,2835464,17842,2154,3744
Z0vLiQLpsc8,2835440,74464,16674,29925
EJjh19zO1lk,2835009,39657,960,2971
0zZ0Y_UZRBw,2834849,157564,2156,12190
aFMUPcuSsJs,2834446,1950,901,248
_iGAptGAweo,2834444,88494,5237,6528
oCXvPWJClJg,2834128,67526,5274,17906
n-DTjpde9-0,2834039,79295,1545,5996
inZzcTXYowY,2833741,368719,1925,32556
lqTKup-wpEU,2833561,146180,3150,12614
7HGCE6-LMBg,2833481,224643,736,45828
EhSXsTSNDyo,2832771,301914,2537,24264
JNyZ49q4vrU,2831816,149262,3207,14305
2WHcBwq2wHc,2831479,73680,1221,0
sMLso2du91U,2830195,28375,1959,8620
IU-Fo-QEpOI,2830126,39369,1010,2388
Q48VduIflPk,2828415,375621,933,23744
Ep6-bNu16_I,2828138,129998,1990,22065
F4qfN5UeFvQ,2827100,242368,3770,14961
NYMcACJLqJs,2827042,47477,1208,2294
vRf3azp1pak,2826942,140462,2264,7376
I-BGTp-I9aU,2826690,49904,7391,8740
2ktuvx9hrMw,2825363,44421,2371,4878
zYlW81GZYug,2824925,219561,996,10577
fzmM0AB60QQ,2824905,37418,1469,5128
vbiiik_T3Bo,2824423,65815,5212,6688
A0FZIwabctw,2824281,117687,1404,7507
Y1n8F4uClUU,2823869,14873,902,2625
CbWP9nvnRhw,2823761,183159,3283,17183
eMobkagZu64,2822899,41296,3270,4979
0zZ0Y_UZRBw,2822782,157242,2152,12190
f-xe1qxhcUI,2822715,61500,1572,5610
f6Egj7ncOi8,2822642,275632,1444,124082
eFjFxgHedgM,2822463,47668,3741,7158
6SuMbFuKDf8,2822391,131909,5164,16487
36tggrpRoTI,2822006,598247,3001,52612
OXVm3fhYsEo,2820604,111655,6729,13885
PW-WgdZctW0,2820329,221138,1892,8371
41PTANtZFW0,2819592,251726,7835,23573
EEzj0HMz5Bc,2819483,190360,1686,8178
CzmIrPvIzxk,2819213,54017,1734,6646
3iUfzN4RAB8,2819125,44530,6463,8287
d380meD0W0M,2819118,153395,2416,20573
ih8ex84QoH4,2818518,118183,1140,6856
KQRq9FZqNj0,2817973,64035,1340,1839
