video_id,views,likes,dislikes,comment_count
0XuOkYlUWIs,7174514,236569,9137,23086
0XuOkYlUWIs,7395788,240055,9246,23869
0XuOkYlUWIs,7652732,243233,9355,24274
0XuOkYlUWIs,7836125,245329,9459,24847
0XuOkYlUWIs,7983802,246794,9540,25363
0XuOkYlUWIs,8098943,247944,9597,25783
0XuOkYlUWIs,8196572,248878,9652,25972
0XuOkYlUWIs,8285945,249651,9705,25952
0XuOkYlUWIs,8371520,250417,9751,26075
0XuOkYlUWIs,8466510,251296,9804,26144
0XuOkYlUWIs,8534097,251865,9837,26220
0XuOkYlUWIs,8597668,252453,9893,26346
0XuOkYlUWIs,8664557,252987,9922,26435
0XuOkYlUWIs,8725060,253421,9949,26527
11K013qpRR4,2351056,34469,992,5751
11K013qpRR4,2822754,37454,1120,6298
11K013qpRR4,2878971,37760,1129,6346
11K013qpRR4,2993241,38284,1161,6443
11K013qpRR4,3073093,38693,1188,6526
11K013qpRR4,3128325,38937,1198,6580
137EH-5jNLI,1094072,19599,310,806
137EH-5jNLI,1145456,20391,330,810
137EH-5jNLI,1182091,20948,343,833
137EH-5jNLI,1208207,21340,359,865
137EH-5jNLI,1255482,21972,367,870
137EH-5jNLI,1264706,22087,371,875
137EH-5jNLI,1271398,22164,371,859
137EH-5jNLI,1276837,22214,372,862
137EH-5jNLI,1281336,22256,372,866
137EH-5jNLI,1285119,22318,374,866
137EH-5jNLI,1294071,22430,375,853
137EH-5jNLI,1298262,22480,375,854
137EH-5jNLI,1301691,22523,375,855
137EH-5jNLI,1304353,22548,375,854
137EH-5jNLI,1307173,22561,375,853
137EH-5jNLI,1308908,22581,376,854
137EH-5jNLI,1311526,22604,376,854
137EH-5jNLI,1332442,22836,380,855
137EH-5jNLI,1338725,22904,380,856
137EH-5jNLI,1341137,22931,380,857
137EH-5jNLI,1342721,22949,381,861
137EH-5jNLI,1344248,22964,382,861
137EH-5jNLI,1345930,22978,384,860
137EH-5jNLI,1346522,22986,384,861
18RqtFuaNe8,1812049,15938,1421,1037
18RqtFuaNe8,1829695,16078,1423,1039
18RqtFuaNe8,1855424,16305,1436,1047
18RqtFuaNe8,1877518,16521,1447,1056
1Aoc-cd9eYs,2260075,199123,3437,13416
1Aoc-cd9eYs,2576344,147084,1259,8424
1Aoc-cd9eYs,3345220,5732,809,1084
1Aoc-cd9eYs,3368366,5975,852,1142
